id,Date,Weekday,User_NO,Stationery_NO,Count
12362,2010-02-09,1,2,1,2
12363,2010-02-09,1,3,3,1
12364,2010-02-09,1,1,4,4
12365,2010-02-09,1,4,6,3
12366,2010-02-10,2,3,2,13
12367,2010-02-10,2,2,6,5
12368,2010-02-10,2,2,5,3
12369,2010-02-10,2,2,4,1
12370,2010-02-10,2,2,1,8
12371,2010-02-11,3,3,4,13
12372,2010-02-11,3,4,5,4
12373,2010-02-11,3,1,6,2
12374,2010-02-11,3,3,6,8
12375,2010-02-11,3,3,2,4
12376,2010-02-11,3,1,1,2
12377,2010-02-11,3,4,3,3
12378,2010-02-12,4,3,6,1
12379,2010-02-12,4,1,3,16
12380,2010-02-12,4,4,1,4
12381,2010-02-12,4,1,2,4
12382,2010-02-12,4,1,4,7
12383,2010-02-12,4,2,5,7
12384,2010-02-15,0,2,1,15
12385,2010-02-15,0,1,5,6
12386,2010-02-15,0,3,6,9
12387,2010-02-15,0,3,3,3
12388,2010-02-15,0,2,2,5
12389,2010-02-15,0,3,4,11
12390,2010-02-16,1,2,1,2
12391,2010-02-16,1,3,2,8
12392,2010-02-16,1,2,6,8
12393,2010-02-16,1,2,5,3
12394,2010-02-16,1,1,3,2
12395,2010-02-16,1,4,5,6
12396,2010-02-16,1,3,4,1
12397,2010-02-17,2,3,2,15
12398,2010-02-17,2,4,5,2
12399,2010-02-17,2,3,3,7
12400,2010-02-17,2,2,4,2
12401,2010-02-17,2,4,1,9
12402,2010-02-17,2,4,6,7
12403,2010-02-19,4,1,4,4
12404,2010-02-19,4,1,3,7
12405,2010-02-19,4,2,2,5
12406,2010-02-19,4,1,1,5
12407,2010-02-19,4,2,6,10
12408,2010-02-22,0,1,1,7
12409,2010-02-22,0,3,2,6
12410,2010-02-22,0,2,4,8
12411,2010-02-22,0,2,3,9
12412,2010-02-22,0,4,5,12
12413,2010-02-25,3,2,3,14
12414,2010-02-26,4,4,6,5
12415,2010-02-26,4,3,3,1
12416,2010-02-26,4,2,1,7
12417,2010-02-26,4,3,5,17
12418,2010-02-26,4,1,2,7
12419,2010-03-01,0,2,5,13
12420,2010-03-01,0,2,4,4
12421,2010-03-01,0,4,3,12
12422,2010-03-02,1,2,2,2
12423,2010-03-02,1,2,1,10
12424,2010-03-02,1,3,4,7
12425,2010-03-02,1,1,6,5
12426,2010-03-02,1,3,3,3
12427,2010-03-02,1,4,5,5
12428,2010-03-03,2,2,5,12
12429,2010-03-03,2,1,4,17
12430,2010-03-03,2,1,2,13
12431,2010-03-03,2,2,1,14
12432,2010-03-03,2,4,6,2
12433,2010-03-03,2,1,3,9
12434,2010-03-04,3,4,1,6
12435,2010-03-04,3,1,3,9
12436,2010-03-04,3,1,5,5
12437,2010-03-04,3,2,4,5
12438,2010-03-05,4,4,4,1
12439,2010-03-05,4,3,6,7
12440,2010-03-05,4,4,3,9
12441,2010-03-09,1,2,2,2
12442,2010-03-09,1,2,4,1
12443,2010-03-09,1,3,1,11
12444,2010-03-09,1,2,6,5
12445,2010-03-10,2,1,2,3
12446,2010-03-10,2,4,6,4
12447,2010-03-10,2,1,5,2
12448,2010-03-10,2,3,1,3
12449,2010-03-10,2,3,3,2
12450,2010-03-10,2,3,4,10
12451,2010-03-11,3,1,4,4
12452,2010-03-11,3,2,2,4
12453,2010-03-11,3,2,1,7
12454,2010-03-11,3,3,3,8
12455,2010-03-11,3,2,6,9
12456,2010-03-15,0,3,1,9
12457,2010-03-15,0,1,5,9
12458,2010-03-15,0,4,4,2
12459,2010-03-15,0,1,6,7
12460,2010-03-15,0,1,3,5
12461,2010-03-15,0,2,2,3
12462,2010-03-16,1,1,4,2
12463,2010-03-16,1,2,1,4
12464,2010-03-17,2,2,2,16
12465,2010-03-17,2,3,4,4
12466,2010-03-17,2,2,1,10
12467,2010-03-17,2,3,5,2
12468,2010-03-17,2,1,3,9
12469,2010-03-17,2,3,6,10
12470,2010-03-18,3,1,1,4
12471,2010-03-18,3,1,6,15
12472,2010-03-18,3,4,3,3
12473,2010-03-18,3,4,4,4
12474,2010-03-19,4,2,6,10
12475,2010-03-19,4,3,5,2
12476,2010-03-19,4,4,3,2
12477,2010-03-22,0,2,2,9
12478,2010-03-22,0,2,3,7
12479,2010-03-22,0,4,1,1
12480,2010-03-22,0,4,4,10
12481,2010-03-22,0,3,6,2
12482,2010-03-24,2,4,6,3
12483,2010-03-24,2,3,1,4
12484,2010-03-24,2,3,4,6
12485,2010-03-25,3,2,5,7
12486,2010-03-25,3,2,2,2
12487,2010-03-25,3,1,1,5
12488,2010-03-25,3,3,3,3
12489,2010-03-26,4,3,4,4
12490,2010-03-26,4,2,1,15
12491,2010-03-26,4,4,6,2
12492,2010-03-26,4,4,3,2
12493,2010-03-26,4,2,2,6
12494,2010-03-26,4,2,5,1
12495,2010-03-29,0,3,1,5
12496,2010-03-29,0,3,2,7
12497,2010-03-29,0,3,4,3
12498,2010-03-29,0,4,5,3
12499,2010-03-29,0,3,3,5
12500,2010-03-29,0,3,6,7
12501,2010-03-30,1,3,6,4
12502,2010-03-30,1,4,4,3
12503,2010-03-30,1,3,5,5
12504,2010-03-30,1,4,1,1
12505,2010-03-30,1,3,2,5
12506,2010-03-30,1,2,3,6
12507,2010-03-30,1,4,1,9
12508,2010-03-31,2,2,5,9
12509,2010-03-31,2,2,6,1
12510,2010-03-31,2,4,3,4
12511,2010-03-31,2,3,4,6
12512,2010-04-01,3,2,6,6
12513,2010-04-01,3,1,1,1
12514,2010-04-01,3,4,2,12
12515,2010-04-01,3,3,4,7
12516,2010-04-01,3,3,3,4
12517,2010-04-02,4,2,1,16
12518,2010-04-02,4,1,4,9
12519,2010-04-02,4,4,6,14
12520,2010-04-02,4,3,5,7
12521,2010-04-02,4,4,3,14
12522,2010-04-02,4,1,2,4
12523,2010-04-05,0,3,2,2
12524,2010-04-05,0,4,4,8
12525,2010-04-05,0,1,6,3
12526,2010-04-05,0,3,3,4
12527,2010-04-05,0,3,1,5
12528,2010-04-05,0,2,5,3
12529,2010-04-05,0,1,6,6
12530,2010-04-06,1,4,4,7
12531,2010-04-06,1,3,6,2
12532,2010-04-07,2,2,6,6
12533,2010-04-07,2,4,4,9
12534,2010-04-07,2,3,3,1
12535,2010-04-07,2,1,2,7
12536,2010-04-07,2,4,1,5
12537,2010-04-07,2,4,5,9
12538,2010-04-08,3,4,5,10
12539,2010-04-08,3,2,4,12
12540,2010-04-09,4,1,5,13
12541,2010-04-09,4,2,6,4
12542,2010-04-09,4,3,1,4
12543,2010-04-09,4,3,3,2
12544,2010-04-09,4,2,4,3
12545,2010-04-09,4,2,2,4
12546,2010-04-12,0,4,4,6
12547,2010-04-12,0,4,3,12
12548,2010-04-13,1,2,1,13
12549,2010-04-13,1,4,3,8
12550,2010-04-13,1,3,5,10
12551,2010-04-13,1,1,2,8
12552,2010-04-13,1,4,4,1
12553,2010-04-19,0,2,2,3
12554,2010-04-20,1,2,3,14
12555,2010-04-20,1,2,4,2
12556,2010-04-20,1,4,5,13
12557,2010-04-20,1,1,1,3
12558,2010-04-20,1,2,4,5
12559,2010-04-20,1,4,2,4
12560,2010-04-20,1,2,6,5
12561,2010-04-21,2,2,6,7
12562,2010-04-21,2,1,5,7
12563,2010-04-21,2,1,2,14
12564,2010-04-21,2,1,4,5
12565,2010-04-22,3,3,4,6
12566,2010-04-22,3,2,1,13
12567,2010-04-22,3,1,6,14
12568,2010-04-22,3,4,3,7
12569,2010-04-23,4,3,2,10
12570,2010-04-23,4,2,3,2
12571,2010-04-23,4,2,1,4
12572,2010-04-23,4,4,6,5
12573,2010-04-23,4,3,4,11
12574,2010-04-23,4,3,5,5
12575,2010-04-26,0,4,6,2
12576,2010-04-26,0,2,4,2
12577,2010-04-26,0,3,1,7
12578,2010-04-26,0,4,3,5
12579,2010-04-26,0,3,5,1
12580,2010-04-26,0,1,6,11
12581,2010-04-26,0,1,2,5
12582,2010-04-27,1,1,2,7
12583,2010-04-27,1,2,1,5
12584,2010-04-27,1,2,6,4
12585,2010-04-28,2,3,1,2
12586,2010-04-29,3,1,2,1
12587,2010-04-29,3,2,3,1
12588,2010-04-29,3,3,4,2
12589,2010-04-29,3,2,1,8
12590,2010-04-29,3,1,6,1
12591,2010-05-03,0,2,4,9
12592,2010-05-04,1,1,2,3
12593,2010-05-04,1,2,4,1
12594,2010-05-04,1,2,1,8
12595,2010-05-04,1,4,3,4
12596,2010-05-04,1,4,6,8
12597,2010-05-04,1,3,5,4
12598,2010-05-05,2,2,5,11
12599,2010-05-05,2,4,2,4
12600,2010-05-05,2,1,3,6
12601,2010-05-06,3,4,5,7
12602,2010-05-06,3,2,1,8
12603,2010-05-06,3,1,4,7
12604,2010-05-06,3,2,3,4
12605,2010-05-06,3,2,2,11
12606,2010-05-06,3,3,6,1
12607,2010-05-07,4,1,3,2
12608,2010-05-07,4,2,4,3
12609,2010-05-07,4,3,5,5
12610,2010-05-07,4,1,3,8
12611,2010-05-11,1,1,5,5
12612,2010-05-11,1,4,4,3
12613,2010-05-11,1,1,2,4
12614,2010-05-11,1,4,3,11
12615,2010-05-12,2,4,1,9
12616,2010-05-12,2,2,5,15
12617,2010-05-12,2,4,2,14
12618,2010-05-13,3,2,2,8
12619,2010-05-13,3,3,3,1
12620,2010-05-13,3,3,1,5
12621,2010-05-13,3,4,4,9
12622,2010-05-13,3,4,6,9
12623,2010-05-13,3,4,5,2
12624,2010-05-14,4,3,5,8
12625,2010-05-14,4,1,6,5
12626,2010-05-14,4,3,2,2
12627,2010-05-14,4,4,3,2
12628,2010-05-14,4,3,4,10
12629,2010-05-14,4,4,1,5
12630,2010-05-17,0,4,1,1
12631,2010-05-17,0,3,5,4
12632,2010-05-17,0,4,3,6
12633,2010-05-17,0,1,4,11
12634,2010-05-18,1,4,5,10
12635,2010-05-18,1,1,1,4
12636,2010-05-18,1,2,6,2
12637,2010-05-18,1,3,3,4
12638,2010-05-18,1,4,2,9
12639,2010-05-19,2,4,1,6
12640,2010-05-19,2,4,5,1
12641,2010-05-19,2,3,6,7
12642,2010-05-19,2,4,4,6
12643,2010-05-19,2,1,2,10
12644,2010-05-20,3,3,6,1
12645,2010-05-20,3,3,4,2
12646,2010-05-20,3,4,3,11
12647,2010-05-20,3,4,5,7
12648,2010-05-20,3,4,1,7
12649,2010-05-20,3,3,2,3
12650,2010-05-21,4,2,5,2
12651,2010-05-21,4,3,6,5
12652,2010-05-21,4,1,3,4
12653,2010-05-21,4,1,2,1
12654,2010-05-21,4,1,1,6
12655,2010-05-24,0,2,5,7
12656,2010-05-24,0,4,2,5
12657,2010-05-24,0,4,3,6
12658,2010-05-24,0,4,6,4
12659,2010-05-24,0,1,1,6
12660,2010-05-24,0,4,4,16
12661,2010-05-25,1,3,6,3
12662,2010-05-25,1,2,4,5
12663,2010-05-25,1,3,5,4
12664,2010-05-25,1,3,1,1
12665,2010-05-25,1,3,2,6
12666,2010-05-25,1,2,3,3
12667,2010-05-25,1,4,3,2
12668,2010-05-27,3,1,1,1
12669,2010-05-27,3,2,6,3
12670,2010-05-27,3,1,5,2
12671,2010-05-28,4,3,3,10
12672,2010-05-28,4,3,1,8
12673,2010-05-28,4,2,4,11
12674,2010-05-28,4,1,2,15
12675,2010-05-31,0,4,4,18
12676,2010-05-31,0,1,5,9
12677,2010-05-31,0,4,2,2
12678,2010-05-31,0,4,3,6
12679,2010-05-31,0,3,1,1
12680,2010-05-31,0,3,6,10
12681,2010-06-01,1,3,3,4
12682,2010-06-01,1,2,1,7
12683,2010-06-01,1,4,6,2
12684,2010-06-01,1,4,2,11
12685,2010-06-01,1,1,4,8
12686,2010-06-01,1,4,5,1
12687,2010-06-02,2,2,6,3
12688,2010-06-02,2,4,2,13
12689,2010-06-02,2,2,4,9
12690,2010-06-02,2,3,5,1
12691,2010-06-02,2,1,3,12
12692,2010-06-02,2,3,1,5
12693,2010-06-03,3,3,2,12
12694,2010-06-04,4,4,3,8
12695,2010-06-04,4,1,1,1
12696,2010-06-04,4,1,6,1
12697,2010-06-04,4,1,4,13
12698,2010-06-04,4,4,5,2
12699,2010-06-04,4,3,2,7
12700,2010-06-07,0,3,6,2
12701,2010-06-07,0,2,3,12
12702,2010-06-07,0,3,1,2
12703,2010-06-07,0,3,5,12
12704,2010-06-07,0,2,2,14
12705,2010-06-08,1,3,2,3
12706,2010-06-08,1,2,5,3
12707,2010-06-09,2,4,2,18
12708,2010-06-09,2,1,1,16
12709,2010-06-09,2,3,6,4
12710,2010-06-09,2,4,5,10
12711,2010-06-10,3,3,6,5
12712,2010-06-10,3,4,4,5
12713,2010-06-10,3,4,1,7
12714,2010-06-11,4,3,6,3
12715,2010-06-11,4,1,1,6
12716,2010-06-11,4,3,4,2
12717,2010-06-11,4,3,5,8
12718,2010-06-11,4,1,4,7
12719,2010-06-11,4,3,3,3
12720,2010-06-11,4,3,2,10
12721,2010-06-14,0,1,5,2
12722,2010-06-14,0,1,3,12
12723,2010-06-14,0,4,4,4
12724,2010-06-14,0,1,2,8
12725,2010-06-14,0,2,1,7
12726,2010-06-14,0,4,6,3
12727,2010-06-15,1,4,1,1
12728,2010-06-15,1,4,5,5
12729,2010-06-15,1,2,6,2
12730,2010-06-15,1,4,2,3
12731,2010-06-15,1,4,4,1
12732,2010-06-15,1,2,3,5
12733,2010-06-16,2,3,3,7
12734,2010-06-16,2,2,5,13
12735,2010-06-16,2,1,2,9
12736,2010-06-16,2,3,4,1
12737,2010-06-17,3,4,4,2
12738,2010-06-17,3,4,6,4
12739,2010-06-17,3,4,5,4
12740,2010-06-17,3,1,3,4
12741,2010-06-17,3,4,2,1
12742,2010-06-17,3,1,1,5
12743,2010-06-18,4,1,4,5
12744,2010-06-18,4,4,1,1
12745,2010-06-18,4,3,6,3
12746,2010-06-18,4,4,2,6
12747,2010-06-18,4,2,3,13
12748,2010-06-18,4,2,5,10
12749,2010-06-21,0,2,2,3
12750,2010-06-21,0,2,6,11
12751,2010-06-21,0,2,4,10
12752,2010-06-21,0,1,5,2
12753,2010-06-21,0,4,1,6
12754,2010-06-21,0,1,3,7
12755,2010-06-22,1,3,6,2
12756,2010-06-22,1,2,5,5
12757,2010-06-22,1,1,3,5
12758,2010-06-22,1,4,4,1
12759,2010-06-22,1,4,1,16
12760,2010-06-22,1,2,2,5
12761,2010-06-23,2,1,6,3
12762,2010-06-23,2,3,2,4
12763,2010-06-23,2,4,3,17
12764,2010-06-23,2,2,5,5
12765,2010-06-23,2,3,4,2
12766,2010-06-23,2,4,1,1
12767,2010-06-24,3,3,3,6
12768,2010-06-24,3,4,5,2
12769,2010-06-24,3,2,1,6
12770,2010-06-24,3,4,4,5
12771,2010-06-24,3,2,2,7
12772,2010-06-25,4,2,2,8
12773,2010-06-25,4,1,6,8
12774,2010-06-25,4,1,1,1
12775,2010-06-28,0,2,5,3
12776,2010-06-28,0,1,6,3
12777,2010-06-28,0,3,2,2
12778,2010-06-28,0,2,3,4
12779,2010-06-28,0,4,4,1
12780,2010-06-28,0,3,1,7
12781,2010-06-28,0,1,4,4
12782,2010-06-29,1,4,5,13
12783,2010-06-29,1,1,4,6
12784,2010-06-29,1,1,1,2
12785,2010-06-29,1,1,2,3
12786,2010-06-29,1,1,3,17
12787,2010-06-29,1,4,6,4
12788,2010-06-30,2,2,3,5
12789,2010-06-30,2,4,5,1
12790,2010-07-01,3,3,2,2
12791,2010-07-01,3,1,3,2
12792,2010-07-01,3,1,2,1
12793,2010-07-01,3,4,6,1
12794,2010-07-01,3,2,1,6
12795,2010-07-01,3,2,4,6
12796,2010-07-01,3,1,5,3
12797,2010-07-02,4,3,2,6
12798,2010-07-02,4,4,6,7
12799,2010-07-02,4,1,5,2
12800,2010-07-02,4,3,3,11
12801,2010-07-02,4,3,4,3
12802,2010-07-05,0,2,1,8
12803,2010-07-05,0,2,5,4
12804,2010-07-05,0,2,6,2
12805,2010-07-05,0,1,4,1
12806,2010-07-06,1,4,1,12
12807,2010-07-06,1,1,5,8
12808,2010-07-06,1,4,3,12
12809,2010-07-06,1,3,6,5
12810,2010-07-06,1,3,2,1
12811,2010-07-07,2,1,6,13
12812,2010-07-07,2,2,3,7
12813,2010-07-07,2,3,1,3
12814,2010-07-07,2,1,5,4
12815,2010-07-07,2,4,2,6
12816,2010-07-07,2,4,4,6
12817,2010-07-08,3,1,2,2
12818,2010-07-08,3,1,3,11
12819,2010-07-09,4,4,1,11
12820,2010-07-09,4,1,5,5
12821,2010-07-09,4,3,2,4
12822,2010-07-09,4,2,3,1
12823,2010-07-09,4,4,4,9
12824,2010-07-09,4,1,6,6
12825,2010-07-12,0,2,3,11
12826,2010-07-12,0,4,2,6
12827,2010-07-12,0,4,4,12
12828,2010-07-12,0,3,1,15
12829,2010-07-12,0,2,5,14
12830,2010-07-12,0,4,6,2
12831,2010-07-12,0,2,6,15
12832,2010-07-13,1,1,5,6
12833,2010-07-13,1,4,1,18
12834,2010-07-13,1,2,6,10
12835,2010-07-13,1,1,2,13
12836,2010-07-13,1,2,4,3
12837,2010-07-13,1,4,3,2
12838,2010-07-14,2,4,1,8
12839,2010-07-14,2,2,2,2
12840,2010-07-14,2,1,6,13
12841,2010-07-14,2,2,4,9
12842,2010-07-15,3,1,2,3
12843,2010-07-15,3,1,6,1
12844,2010-07-15,3,2,5,7
12845,2010-07-15,3,1,3,5
12846,2010-07-15,3,2,1,1
12847,2010-07-16,4,4,2,2
12848,2010-07-16,4,1,1,8
12849,2010-07-16,4,2,3,4
12850,2010-07-16,4,2,6,2
12851,2010-07-16,4,2,4,13
12852,2010-07-16,4,1,5,3
12853,2010-07-19,0,2,1,6
12854,2010-07-19,0,4,3,1
12855,2010-07-19,0,3,5,12
12856,2010-07-19,0,2,4,7
12857,2010-07-19,0,3,6,9
12858,2010-07-20,1,3,4,2
12859,2010-07-21,2,4,4,1
12860,2010-07-21,2,4,5,3
12861,2010-07-21,2,4,1,2
12862,2010-07-21,2,4,2,13
12863,2010-07-21,2,4,6,7
12864,2010-07-21,2,2,3,3
12865,2010-07-22,3,2,2,8
12866,2010-07-22,3,3,3,1
12867,2010-07-22,3,3,6,3
12868,2010-07-22,3,1,4,8
12869,2010-07-22,3,3,5,3
12870,2010-07-22,3,2,1,3
12871,2010-07-26,0,2,4,3
12872,2010-07-26,0,3,6,3
12873,2010-07-26,0,4,3,13
12874,2010-07-26,0,1,2,10
12875,2010-07-27,1,3,1,2
12876,2010-07-27,1,2,4,2
12877,2010-07-27,1,4,6,4
12878,2010-07-27,1,2,2,8
12879,2010-07-27,1,2,5,9
12880,2010-07-27,1,3,3,2
12881,2010-07-27,1,4,3,3
12882,2010-07-28,2,3,3,8
12883,2010-07-28,2,2,5,17
12884,2010-07-28,2,2,6,2
12885,2010-07-28,2,1,1,3
12886,2010-07-28,2,4,4,4
12887,2010-07-28,2,4,2,5
12888,2010-07-29,3,2,6,2
12889,2010-07-29,3,4,1,12
12890,2010-07-29,3,4,4,1
12891,2010-07-29,3,1,2,12
12892,2010-07-29,3,4,3,8
12893,2010-07-29,3,3,5,2
12894,2010-07-30,4,3,4,6
12895,2010-07-30,4,1,3,2
12896,2010-07-30,4,4,2,9
12897,2010-07-30,4,2,1,2
12898,2010-07-30,4,1,5,3
12899,2010-07-30,4,3,6,1
12900,2010-08-02,0,1,1,4
12901,2010-08-02,0,1,6,5
12902,2010-08-02,0,4,5,5
12903,2010-08-02,0,2,3,7
12904,2010-08-02,0,3,4,17
12905,2010-08-02,0,3,2,15
12906,2010-08-03,1,3,4,1
12907,2010-08-03,1,1,5,11
12908,2010-08-03,1,2,2,14
12909,2010-08-03,1,2,3,9
12910,2010-08-03,1,3,6,12
12911,2010-08-03,1,1,1,6
12912,2010-08-04,2,2,5,3
12913,2010-08-04,2,1,3,10
12914,2010-08-04,2,2,1,13
12915,2010-08-04,2,1,4,1
12916,2010-08-04,2,4,2,1
12917,2010-08-04,2,4,6,4
12918,2010-08-05,3,4,4,5
12919,2010-08-05,3,4,3,11
12920,2010-08-05,3,3,5,13
12921,2010-08-06,4,1,5,7
12922,2010-08-06,4,1,1,5
12923,2010-08-06,4,1,2,1
12924,2010-08-06,4,2,3,3
12925,2010-08-10,1,3,5,1
12926,2010-08-10,1,1,3,1
12927,2010-08-10,1,2,2,6
12928,2010-08-10,1,2,1,8
12929,2010-08-11,2,1,2,1
12930,2010-08-11,2,4,6,2
12931,2010-08-11,2,1,5,4
12932,2010-08-11,2,1,3,2
12933,2010-08-11,2,2,4,7
12934,2010-08-11,2,3,1,2
12935,2010-08-12,3,3,5,8
12936,2010-08-12,3,3,4,1
12937,2010-08-12,3,4,2,12
12938,2010-08-12,3,2,3,5
12939,2010-08-12,3,4,1,9
12940,2010-08-13,4,4,2,2
12941,2010-08-13,4,4,5,1
12942,2010-08-13,4,1,1,7
12943,2010-08-13,4,3,3,5
12944,2010-08-13,4,3,6,12
12945,2010-08-16,0,4,5,11
12946,2010-08-16,0,1,6,9
12947,2010-08-16,0,1,4,8
12948,2010-08-17,1,1,3,1
12949,2010-08-17,1,4,4,3
12950,2010-08-17,1,1,6,16
12951,2010-08-17,1,2,2,3
12952,2010-08-17,1,2,1,6
12953,2010-08-17,1,2,5,4
12954,2010-08-18,2,1,1,10
12955,2010-08-18,2,2,3,13
12956,2010-08-18,2,1,2,1
12957,2010-08-18,2,2,6,4
12958,2010-08-19,3,3,5,2
12959,2010-08-19,3,4,3,2
12960,2010-08-19,3,2,6,14
12961,2010-08-19,3,2,1,8
12962,2010-08-19,3,4,4,3
12963,2010-08-19,3,2,2,1
12964,2010-08-20,4,4,6,4
12965,2010-08-20,4,2,4,4
12966,2010-08-20,4,1,1,11
12967,2010-08-23,0,4,1,6
12968,2010-08-23,0,3,2,3
12969,2010-08-23,0,1,6,1
12970,2010-08-23,0,4,4,2
12971,2010-08-23,0,3,2,3
12972,2010-08-23,0,4,3,11
12973,2010-08-24,1,1,5,4
12974,2010-08-24,1,4,2,6
12975,2010-08-24,1,3,6,9
12976,2010-08-24,1,4,3,1
12977,2010-08-24,1,2,1,3
12978,2010-08-24,1,4,4,6
12979,2010-08-25,2,1,5,1
12980,2010-08-25,2,4,1,2
12981,2010-08-25,2,2,6,6
12982,2010-08-25,2,3,4,5
12983,2010-08-26,3,1,5,3
12984,2010-08-26,3,3,4,2
12985,2010-08-26,3,3,3,3
12986,2010-08-26,3,1,1,7
12987,2010-08-26,3,2,6,2
12988,2010-08-26,3,4,2,1
12989,2010-08-27,4,3,3,3
12990,2010-08-27,4,2,2,4
12991,2010-08-27,4,4,5,5
12992,2010-08-27,4,3,4,7
12993,2010-08-27,4,3,1,16
12994,2010-08-27,4,2,6,7
12995,2010-08-30,0,1,4,2
12996,2010-08-30,0,3,3,11
12997,2010-08-31,1,2,2,1
12998,2010-08-31,1,2,5,2
12999,2010-08-31,1,2,1,11
13000,2010-08-31,1,4,6,2
13001,2010-09-01,2,3,6,5
13002,2010-09-02,3,4,6,15
13003,2010-09-02,3,4,2,4
13004,2010-09-02,3,1,4,9
13005,2010-09-02,3,2,5,2
13006,2010-09-02,3,4,1,3
13007,2010-09-03,4,4,4,10
13008,2010-09-03,4,2,5,2
13009,2010-09-03,4,2,1,3
13010,2010-09-03,4,3,3,4
13011,2010-09-03,4,4,6,3
13012,2010-09-03,4,2,2,2
13013,2010-09-06,0,3,2,4
13014,2010-09-06,0,2,1,3
13015,2010-09-06,0,2,5,5
13016,2010-09-06,0,1,6,3
13017,2010-09-07,1,2,2,1
13018,2010-09-07,1,3,3,3
13019,2010-09-07,1,2,5,6
13020,2010-09-07,1,4,6,4
13021,2010-09-07,1,3,1,2
13022,2010-09-07,1,1,4,11
13023,2010-09-07,1,3,1,1
13024,2010-09-08,2,4,1,7
13025,2010-09-08,2,2,5,9
13026,2010-09-08,2,2,3,5
13027,2010-09-08,2,4,2,16
13028,2010-09-08,2,1,4,5
13029,2010-09-09,3,2,2,12
13030,2010-09-09,3,2,4,1
13031,2010-09-09,3,1,3,2
13032,2010-09-09,3,3,5,3
13033,2010-09-09,3,4,1,6
13034,2010-09-10,4,2,5,4
13035,2010-09-10,4,4,3,4
13036,2010-09-10,4,2,4,1
13037,2010-09-10,4,4,2,12
13038,2010-09-10,4,1,6,3
13039,2010-09-10,4,3,1,7
13040,2010-09-13,0,4,1,9
13041,2010-09-14,1,3,6,7
13042,2010-09-14,1,4,2,5
13043,2010-09-14,1,3,5,2
13044,2010-09-14,1,2,1,15
13045,2010-09-14,1,4,3,4
13046,2010-09-14,1,1,4,10
13047,2010-09-15,2,2,1,13
13048,2010-09-15,2,4,2,3
13049,2010-09-15,2,1,6,2
13050,2010-09-15,2,1,5,5
13051,2010-09-15,2,3,4,2
13052,2010-09-15,2,4,3,2
13053,2010-09-15,2,3,2,7
13054,2010-09-16,3,2,4,6
13055,2010-09-16,3,3,2,5
13056,2010-09-16,3,4,1,7
13057,2010-09-16,3,3,6,9
13058,2010-09-16,3,1,5,3
13059,2010-09-16,3,2,3,2
13060,2010-09-17,4,1,4,1
13061,2010-09-17,4,1,1,6
13062,2010-09-17,4,4,2,1
13063,2010-09-17,4,1,6,10
13064,2010-09-17,4,1,5,1
13065,2010-09-17,4,2,4,11
13066,2010-09-17,4,1,3,3
13067,2010-09-20,0,3,3,8
13068,2010-09-20,0,4,5,1
13069,2010-09-20,0,3,4,2
13070,2010-09-20,0,3,1,11
13071,2010-09-21,1,2,5,7
13072,2010-09-21,1,1,3,6
13073,2010-09-21,1,4,6,1
13074,2010-09-21,1,2,4,1
13075,2010-09-21,1,4,4,9
13076,2010-09-21,1,1,1,6
13077,2010-09-21,1,3,2,2
13078,2010-09-22,2,4,4,2
13079,2010-09-22,2,2,2,2
13080,2010-09-22,2,2,1,4
13081,2010-09-22,2,3,5,4
13082,2010-09-23,3,3,3,10
13083,2010-09-23,3,2,5,7
13084,2010-09-23,3,3,1,9
13085,2010-09-23,3,4,4,1
13086,2010-09-23,3,3,6,11
13087,2010-09-23,3,3,2,13
13088,2010-09-24,4,4,3,12
13089,2010-09-24,4,3,1,2
13090,2010-09-24,4,2,4,9
13091,2010-09-24,4,4,5,7
13092,2010-09-24,4,1,2,1
13093,2010-09-27,0,3,2,3
13094,2010-09-27,0,1,5,12
13095,2010-09-27,0,1,4,7
13096,2010-09-27,0,3,1,7
13097,2010-09-28,1,1,4,8
13098,2010-09-28,1,1,3,2
13099,2010-09-28,1,4,6,5
13100,2010-09-28,1,4,2,3
13101,2010-09-28,1,3,2,13
13102,2010-09-29,2,1,2,2
13103,2010-09-29,2,1,1,10
13104,2010-09-29,2,4,5,1
13105,2010-09-29,2,3,4,11
13106,2010-09-29,2,1,3,3
13107,2010-09-30,3,3,6,1
13108,2010-09-30,3,3,2,13
13109,2010-09-30,3,2,1,2
13110,2010-09-30,3,4,5,4
13111,2010-09-30,3,1,3,13
13112,2010-09-30,3,1,4,6
13113,2010-10-01,4,4,2,7
13114,2010-10-01,4,2,3,11
13115,2010-10-01,4,1,5,8
13116,2010-10-01,4,1,6,3
13117,2010-10-01,4,1,1,4
13118,2010-10-04,0,3,4,4
13119,2010-10-04,0,1,2,7
13120,2010-10-04,0,1,3,15
13121,2010-10-04,0,3,1,3
13122,2010-10-04,0,4,6,2
13123,2010-10-04,0,1,5,5
13124,2010-10-05,1,4,2,6
13125,2010-10-05,1,3,3,6
13126,2010-10-05,1,1,1,5
13127,2010-10-05,1,1,6,3
13128,2010-10-05,1,2,5,6
13129,2010-10-05,1,3,4,12
13130,2010-10-06,2,2,6,2
13131,2010-10-06,2,4,3,9
13132,2010-10-06,2,4,4,6
13133,2010-10-06,2,1,5,5
13134,2010-10-06,2,4,2,1
13135,2010-10-06,2,1,1,5
13136,2010-10-07,3,4,6,11
13137,2010-10-07,3,4,3,8
